"","country","country.code","office","office.holder","date.last.updated","date.retrieved"
"1672","Equatorial Guinea","EK","Min. of Health & Social Welfare","Diosdado Vicente Nsue MILAN","07-18-2014","01-28-2015"
"1673","Equatorial Guinea","EK","Min. of Information, Press,  & Radio","Augustin Nze NFUMU","07-18-2014","01-28-2015"
"1674","Equatorial Guinea","EK","Min. of Internal Affairs & Local Corporations","Clemente Engonga NGUEMA Onguene","07-18-2014","01-28-2015"
"1675","Equatorial Guinea","EK","Min. of Justice, Religious Affairs, & Penitentiary Institutions","Evangelina Filomena Oyo EBULE","07-18-2014","01-28-2015"
"1676","Equatorial Guinea","EK","Min. of Labor & Social Security","Heriberto Miko MBENGONO","07-18-2014","01-28-2015"
"1677","Equatorial Guinea","EK","Min. of Mines, Industry, & Energy","Gabriel Mbega Obiang LIMA","07-18-2014","01-28-2015"
"1678","Equatorial Guinea","EK","Min. of National Security","Nicolas OBAMA Nchama","07-18-2014","01-28-2015"
"1679","Equatorial Guinea","EK","Min. of Public Works & Infrastructures","Juan Nko MBULA","07-18-2014","01-28-2015"
"1680","Equatorial Guinea","EK","Min. of Social Affairs & the Promotion of Women","Maria Lenor Epam BIRIBE","07-18-2014","01-28-2015"
"1681","Equatorial Guinea","EK","Min. of Trade & Business Promotion","Celestino Bonifacio Bakale OBIANG","07-18-2014","01-28-2015"
"1682","Equatorial Guinea","EK","Min. of Transportation, Technology, Postal Services, & Telecommunications","Francisco Mba Olo BAHAMONDE","07-18-2014","01-28-2015"
"1683","Equatorial Guinea","EK","Min. of State for National Defense","Antonio MBA Nguema","07-18-2014","01-28-2015"
"1684","Equatorial Guinea","EK","Min. of State to the Presidency of the Republic in Charge of the Civil Cabinet","Braulio Ncogo ABEGUE","07-18-2014","01-28-2015"
"1685","Equatorial Guinea","EK","Min. of State to the Presidency of the Republic in Charge of the Fight Against the Prevention of HIV/AIDS & Sexually Transmitted Diseases","Tomas Mecheba Fernandez GALILEA","07-18-2014","01-28-2015"
"1686","Equatorial Guinea","EK","Min. of State to the Presidency of the Republic in Charge of Missions","Alejandro EVUNA Owono Asangono","07-18-2014","01-28-2015"
"1687","Equatorial Guinea","EK","Min. of State to the Presidency of the Republic in Charge of Regional Integration","Baltasar Engonga EDJO","07-18-2014","01-28-2015"
"1688","Equatorial Guinea","EK","Min. in Charge of Relations With the Parliament & Legal Affairs","Angel MASIE Mibuy","07-18-2014","01-28-2015"
"1689","Equatorial Guinea","EK","Ambassador to the US","","07-18-2014","01-28-2015"
"1690","Equatorial Guinea","EK","Permanent Representative to the UN, New York","Anatolio NDONG MBA 

","07-18-2014","01-28-2015"
"1691","Eritrea","ER","Pres.","ISAIAS Afworki","04-24-2014","01-28-2015"
"1692","Eritrea","ER","Vice Pres."," ","04-24-2014","01-28-2015"
"1693","Eritrea","ER","Min. of Agriculture","AREFAINE Berhe","04-24-2014","01-28-2015"
"1694","Eritrea","ER","Min. of Defense","SEBHAT Ephrem","04-24-2014","01-28-2015"
"1695","Eritrea","ER","Min. of Education","SEMERE Russom","04-24-2014","01-28-2015"
"1696","Eritrea","ER","Min. of Energy & Mines","AHMED Hajj Ali","04-24-2014","01-28-2015"
"1697","Eritrea","ER","Min. of Finance","BERHANE Abrehe","04-24-2014","01-28-2015"
"1698","Eritrea","ER","Min. of Foreign Affairs","OSMAN Saleh Mohammed","04-24-2014","01-28-2015"
"1699","Eritrea","ER","Min. of Health","AMINA Nurhussein","04-24-2014","01-28-2015"
"1700","Eritrea","ER","Min. of Information","ALI Abdu","04-24-2014","01-28-2015"
"1701","Eritrea","ER","Min. of Justice","FOZIA Hashim","04-24-2014","01-28-2015"
"1702","Eritrea","ER","Min. of Labor & Human Welfare","SALMA Hassen","04-24-2014","01-28-2015"
"1703","Eritrea","ER","Min. of Land, Water, & Environment","TESFAI Ghebreselassie","04-24-2014","01-28-2015"
"1704","Eritrea","ER","Min. of Maritime Resources","SALEH Meki","04-24-2014","01-28-2015"
"1705","Eritrea","ER","Min. of National Development","GHIORGHISH Teklemichael","04-24-2014","01-28-2015"
"1706","Eritrea","ER","Min. of Public Works","ABRAHA Asfaha","04-24-2014","01-28-2015"
"1707","Eritrea","ER","Min. of Tourism","ASKALU Menkerios","04-24-2014","01-28-2015"
"1708","Eritrea","ER","Min. of Trade & Industry"," ","04-24-2014","01-28-2015"
"1709","Eritrea","ER","Min. of Transport & Communications","WOLDENKIEL Abraha","04-24-2014","01-28-2015"
"1710","Eritrea","ER","Governor, Bank of Eritrea (Acting)","KIBREAB Woldemariam","04-24-2014","01-28-2015"
"1711","Eritrea","ER","Charge d'Affaires, Embassy, Washington","BERHANE Gebrehiwet Solomon","04-24-2014","01-28-2015"
"1712","Eritrea","ER","Permanent Representative to the UN, New York","GIRMA Asmerom Tesfay","04-24-2014","01-28-2015"
"1713","Estonia","EN","Pres.","Toomas Hendrik ILVES","12-29-2014","01-28-2015"
"1714","Estonia","EN","Prime Min.","Taavi ROIVAS","12-29-2014","01-28-2015"
"1715","Estonia","EN","Min. of Agriculture","Ivari PADAR","12-29-2014","01-28-2015"
"1716","Estonia","EN","Min. of Culture","Urve TIIDUS","12-29-2014","01-28-2015"
"1717","Estonia","EN","Min. of Defense","Sven MIKSER","12-29-2014","01-28-2015"
"1718","Estonia","EN","Min. of Economic Affairs & Infrastructure","Urve PALO","12-29-2014","01-28-2015"
"1719","Estonia","EN","Min. of Education & Research","Jevgeni OSSINOVSKI","12-29-2014","01-28-2015"
"1720","Estonia","EN","Min. of Environment","Mati RAIDMA","12-29-2014","01-28-2015"
"1721","Estonia","EN","Min. of Finance","Maris LAURI","12-29-2014","01-28-2015"
"1722","Estonia","EN","Min. of Foreign Affairs","Keit PENTUS-ROSIMANNUS","12-29-2014","01-28-2015"
"1723","Estonia","EN","Min. of Foreign Trade & Entrepreneurship","Anne SULLILNG","12-29-2014","01-28-2015"
"1724","Estonia","EN","Min. of Health & Labor","Urmas KRUUSE","12-29-2014","01-28-2015"
"1725","Estonia","EN","Min. of the Interior","Hanno PEVKUR","12-29-2014","01-28-2015"
"1726","Estonia","EN","Min. of Justice","Andres ANVELT","12-29-2014","01-28-2015"
"1727","Estonia","EN","Min. of Social Security","Helmen KUTT","12-29-2014","01-28-2015"
"1728","Estonia","EN","Governor, Bank of Estonia","Ardo HANSSON","12-29-2014","01-28-2015"
"1729","Estonia","EN","Ambassador to the US","Eerik MARMEI","12-29-2014","01-28-2015"
"1730","Estonia","EN","Permanent Representative to the UN, New York","Margus KOLGA 

","12-29-2014","01-28-2015"
"1731","Ethiopia","ET","Pres.","MULATU Teshome","04-08-2014","01-28-2015"
"1732","Ethiopia","ET","Prime Min.","HAILEMARIAM Desalegn","04-08-2014","01-28-2015"
"1733","Ethiopia","ET","Dep. Prime Min.","ASTER Mamo","04-08-2014","01-28-2015"
"1734","Ethiopia","ET","Dep. Prime Min.","DEBRETSION Gebre-Michael","04-08-2014","01-28-2015"
"1735","Ethiopia","ET","Dep. Prime Min.","DEMEKE Mekonnen Hassen","04-08-2014","01-28-2015"
"1736","Ethiopia","ET","Min. of Agriculture","TEFERA Deribew","04-08-2014","01-28-2015"
"1737","Ethiopia","ET","Min. of Cabinet Affairs","DEMISSE Shito","04-08-2014","01-28-2015"
"1738","Ethiopia","ET","Min. of Civil Service","ASTER Mamo","04-08-2014","01-28-2015"
"1739","Ethiopia","ET","Min. of Communication & Information Technology","DEBRETSION Gebre-Michael","04-08-2014","01-28-2015"
"1740","Ethiopia","ET","Min. of Culture & Tourism","AMIN Abdulkadir","04-08-2014","01-28-2015"
"1741","Ethiopia","ET","Min. of Defense","SIRAJ Fegessa Shereffa","04-08-2014","01-28-2015"
"1742","Ethiopia","ET","Min. of Education","SHIFERAW Shigute","04-08-2014","01-28-2015"
"1743","Ethiopia","ET","Min. of Environmental Protection & Forestry","BELETE Tafese","04-08-2014","01-28-2015"
"1744","Ethiopia","ET","Min. of Federal Affairs","SHIFERAW Tekle-Mariam","04-08-2014","01-28-2015"
"1745","Ethiopia","ET","Min. of Finance & Economic Development","SUFIAN Ahmed","04-08-2014","01-28-2015"
"1746","Ethiopia","ET","Min. of Foreign Affairs","TEWODROS Adhanom Ghebreyesus","04-08-2014","01-28-2015"
"1747","Ethiopia","ET","Min. of Govt. Communications Affairs Office","REDWAN Hussein","04-08-2014","01-28-2015"
"1748","Ethiopia","ET","Min. of Health","KESETE-BERHAN Admasu","04-08-2014","01-28-2015"
"1749","Ethiopia","ET","Min. of Industry","AHMED Abetew","04-08-2014","01-28-2015"
"1750","Ethiopia","ET","Min. of Justice","GETACHEW Ambaye","04-08-2014","01-28-2015"
"1751","Ethiopia","ET","Min. of Labor & Social Affairs","ABDULFETAH Abdulahi Hassen","04-08-2014","01-28-2015"
"1752","Ethiopia","ET","Min. of Mines","TOLESA Shagi","04-08-2014","01-28-2015"
"1753","Ethiopia","ET","Min. of Revenue & Customs Authority","BEKIR Shale","04-08-2014","01-28-2015"
"1754","Ethiopia","ET","Min. of Science & Technology","DEMITU Hambessa","04-08-2014","01-28-2015"
"1755","Ethiopia","ET","Min. of Trade","KEBEDE Chane","04-08-2014","01-28-2015"
"1756","Ethiopia","ET","Min. of Transport","WORKNEH Gebeyehu","04-08-2014","01-28-2015"
"1757","Ethiopia","ET","Min. of Urban Development & Construction","MEKURIA Haile","04-08-2014","01-28-2015"
"1758","Ethiopia","ET","Min. of Water & Energy","ALEMAYEHU Tegenu","04-08-2014","01-28-2015"
"1759","Ethiopia","ET","Min. of Women, Children, & Youth Affairs","ZENEBU Tadesse","04-08-2014","01-28-2015"
"1760","Ethiopia","ET","Governor, National Bank of Ethiopia","TEKLEWOLD Atnafu","04-08-2014","01-28-2015"
"1761","Ethiopia","ET","Ambassador to the US","GIRMA Birru Geda","04-08-2014","01-28-2015"
"1762","Ethiopia","ET","Permanent Representative to the UN, New York","TEKEDA Alemu Wolde Mariam 

","04-08-2014","01-28-2015"
"1763","Fiji","FJ","Pres.","Epeli NAILATIKAU","11-05-2014","01-28-2015"
"1764","Fiji","FJ","Prime Min.","Josaia Voreqe BAINIMARAMA","11-05-2014","01-28-2015"
"1765","Fiji","FJ","Min. for Agriculture","Inia SERUIRATU","11-05-2014","01-28-2015"
"1766","Fiji","FJ","Min. for Education, Heritage, & Arts","Mahendra REDDY","11-05-2014","01-28-2015"
"1767","Fiji","FJ","Min. for Employment, Productivity, & Industrial Relations","Jioji Konusi KONROTE","11-05-2014","01-28-2015"
"1768","Fiji","FJ","Min. for Finance, Public Enterprises, Public Service, Trade, & Tourism","Aiyas SAYED-KHAIYUM","11-05-2014","01-28-2015"
"1769","Fiji","FJ","Min. for Fisheries & Forests","Osea NAIQAMU","11-05-2014","01-28-2015"
"1770","Fiji","FJ","Min. for Foreign Affairs","Inoke KUBUABOLA","11-05-2014","01-28-2015"
"1771","Fiji","FJ","Min. for Health & Medical Services","Jone USAMATE","11-05-2014","01-28-2015"
"1772","Fiji","FJ","Min. for Immigration, National Security, & Defense","Timoci Lesi NATUVA","11-05-2014","01-28-2015"
"1773","Fiji","FJ","Min. for Information & National Archives of Fiji","Josaia Voreqe BAINIMARAMA","11-05-2014","01-28-2015"
"1774","Fiji","FJ","Min. for Infrastructure and Transport","Pio TIKODUADUA","11-05-2014","01-28-2015"
"1775","Fiji","FJ","Min. for Justice","Faiyaz KOYA","11-05-2014","01-28-2015"
"1776","Fiji","FJ","Min. for Lands & Mineral Resources","Mereseini VUNIWAQA","11-05-2014","01-28-2015"
"1777","Fiji","FJ","Min. for Local Govt., Housing, & Environment","Parveen KUMAR","11-05-2014","01-28-2015"
"1778","Fiji","FJ","Min. for Rural & Maritime Development & National Disaster Management","Inia SERUIRATU","11-05-2014","01-28-2015"
"1779","Fiji","FJ","Min. for Sugar Industry","Josaia Voreqe BAINIMARAMA","11-05-2014","01-28-2015"
"1780","Fiji","FJ","Min. for Taukei Affairs","Josaia Voreqe BAINIMARAMA","11-05-2014","01-28-2015"
"1781","Fiji","FJ","Min. for Women, Children, & Poverty Alleviation","Rosy Sofia AKBAR","11-05-2014","01-28-2015"
"1782","Fiji","FJ","Min. for Youth & Sports","Laisenia Bale TUITUBOU","11-05-2014","01-28-2015"
"1783","Fiji","FJ","Attorney Gen.","Faiyaz KOYA","11-05-2014","01-28-2015"
"1784","Fiji","FJ","Governor, Reserve Bank","Barry WHITESIDE","11-05-2014","01-28-2015"
"1785","Fiji","FJ","Ambassador to the US","Winston THOMPSON","11-05-2014","01-28-2015"
"1786","Fiji","FJ","Permanent Representative to the UN, New York","Peter THOMSON 

","11-05-2014","01-28-2015"
"1787","Finland","FI","Pres.","Sauli NIINISTO","09-25-2014","01-28-2015"
"1788","Finland","FI","Prime Min.","Cai-Goran Alexander STUBB","09-25-2014","01-28-2015"
"1789","Finland","FI","Dep. Prime Min.","Antti RINNE","09-25-2014","01-28-2015"
"1790","Finland","FI","Min. of Agriculture & Forestry","Petteri ORPO","09-25-2014","01-28-2015"
"1791","Finland","FI","Min. of Culture & Housing","Pia VIITANEN","09-25-2014","01-28-2015"
"1792","Finland","FI","Min. of Defense","Carl HAGLUND","09-25-2014","01-28-2015"
"1793","Finland","FI","Min. of Development Cooperation","Sirpa PAATERO","09-25-2014","01-28-2015"
"1794","Finland","FI","Min. of Economic Affairs","Jan VAPAAVUORI","09-25-2014","01-28-2015"
"1795","Finland","FI","Min. of Education & Communications","Krista KIURU","09-25-2014","01-28-2015"
"1796","Finland","FI","Min. of the Environment","Sanni GRAHN-LAASONEN","09-25-2014","01-28-2015"
"1797","Finland","FI","Min. of Finance","Antti RINNE","09-25-2014","01-28-2015"
"1798","Finland","FI","Min. of Foreign Affairs","Erkki Sakari TUOMIOJA","09-25-2014","01-28-2015"
"1799","Finland","FI","Min. of Foreign Trade & European Affairs","Lenita TOIVAKKA","09-25-2014","01-28-2015"
"1800","Finland","FI","Min. of Health & Social Services","Susanna HUOVINEN","09-25-2014","01-28-2015"
"1801","Finland","FI","Min. of Interior","Paivi RASANEN","09-25-2014","01-28-2015"
"1802","Finland","FI","Min. of Justice","Anna-Maja HENRIKSSON","09-25-2014","01-28-2015"
"1803","Finland","FI","Min. of Labor","Lauri IHALAINEN","09-25-2014","01-28-2015"
"1804","Finland","FI","Min. of Social Affairs & Health","Laura RATY","09-25-2014","01-28-2015"
"1805","Finland","FI","Min. of Transport & Local Govt.","Paula RISIKKO","09-25-2014","01-28-2015"
"1806","Finland","FI","Governor, Bank of Finland","Erkki LIIKANEN","09-25-2014","01-28-2015"
"1807","Finland","FI","Ambassador to the US","Ritva Inkeri KOUKKU-RONDE","09-25-2014","01-28-2015"
"1808","Finland","FI","Permanent Representative to the UN, New York","Kai Jurgen Mikael SAUER","09-25-2014","01-28-2015"
"1809","France","FR","Pres.","Francois HOLLANDE","12-10-2014","01-28-2015"
"1810","France","FR","Prime Min.","Manuel VALLS","12-10-2014","01-28-2015"
"1811","France","FR","Min. of Agriculture, Agribusiness, & Forestry & Govt. Spokesperson","Stephane LE FOLL","12-10-2014","01-28-2015"
"1812","France","FR","Min. of Culture & Communication","Fleur PELLERIN","12-10-2014","01-28-2015"
"1813","France","FR","Min. of Decentralization & Civil Service","Marylise LEBRANCHU","12-10-2014","01-28-2015"
"1814","France","FR","Min. of Defense","Jean-Yves LE DRIAN","12-10-2014","01-28-2015"
"1815","France","FR","Min. of Ecology, Sustainable Development, & Energy","Segolene ROYAL","12-10-2014","01-28-2015"
"1816","France","FR","Min. of Economy, Industry, & the Digital Economy","Emmanuel MACRON","12-10-2014","01-28-2015"
"1817","France","FR","Min. of Finance & Public Accounts","Michel SAPIN","12-10-2014","01-28-2015"
"1818","France","FR","Min. of Foreign Affairs & Intl. Development","Laurent FABIUS","12-10-2014","01-28-2015"
"1819","France","FR","Min. of Housing & Territorial Equities","Sylvia PINEL","12-10-2014","01-28-2015"
"1820","France","FR","Min. of the Interior","Bernard CAZENEUVE","12-10-2014","01-28-2015"
"1821","France","FR","Min. of Justice & Keeper of the Seals","Christiane TAUBIRA","12-10-2014","01-28-2015"
"1822","France","FR","Min. of Labor, Employment, Professional Training, & Social Dialogue","Francois REBSAMEN","12-10-2014","01-28-2015"
"1823","France","FR","Min. of National Education, Higher Education, & Research","Najat VALLAUD-BELKACEM","12-10-2014","01-28-2015"
"1824","France","FR","Min. of Overseas France","George PAU-LANGEVIN","12-10-2014","01-28-2015"
"1825","France","FR","Min. of Social Affairs, Health, & Women's Rights","Marisol TOURAINE","12-10-2014","01-28-2015"
"1826","France","FR","Min. of Urban Areas, Youth, & Sports","Patrick KANNER","12-10-2014","01-28-2015"
"1827","France","FR","Governor, Bank of France","Christian NOYER","12-10-2014","01-28-2015"
"1828","France","FR","Ambassador to the US","Gerard ARAUD","12-10-2014","01-28-2015"
"1829","France","FR","Permanent Representative to the UN, New York","Francois DELATTRE","12-10-2014","01-28-2015"
"1830","Gabon","GB","Pres.","Ali Ben BONGO Ondimba","07-18-2014","01-28-2015"
"1831","Gabon","GB","Prime Min.","Daniel ONA ONDO","07-18-2014","01-28-2015"
"1832","Gabon","GB","Min. of Agriculture, Fisheries, Livestock, & Food Security","Luc OYOUBI","07-18-2014","01-28-2015"
"1833","Gabon","GB","Min. of Budget & Public Finance","Christian MAGNAGNA","07-18-2014","01-28-2015"
"1834","Gabon","GB","Min. for the Civil Service, Admin. Reform, & Modernization of Legal Framework & Institutions","Serge MABIALA","07-18-2014","01-28-2015"
"1835","Gabon","GB","Min. of Culture, Arts, & Civic Education","Ida RETENO Assonouet","07-18-2014","01-28-2015"
"1836","Gabon","GB","Min. of Digital Economy, Communication, & Postal Services","Blaise LOUEMBE","07-18-2014","01-28-2015"
"1837","Gabon","GB","Min. of Economy & Planning","Jean Christophe AKAGHA MBA","07-18-2014","01-28-2015"
"1838","Gabon","GB","Min. of Energy & Water Resources","Desire GUEDON","07-18-2014","01-28-2015"
"1839","Gabon","GB","Min. of Family & Social Affairs","Honorine Nzet BITEGHE","07-18-2014","01-28-2015"
"1840","Gabon","GB","Min. of Foreign Affairs","Emmanuel ISSOZE-NGONDET","07-18-2014","01-28-2015"
"1841","Gabon","GB","Min. of Health","Fidele MENGUE M'Engouang","07-18-2014","01-28-2015"
"1842","Gabon","GB","Min. of Interior, Public Security, Immigration, Decrees, & Decentralization","Guy-Bertrand MAPANGOU","07-18-2014","01-28-2015"
"1843","Gabon","GB","Min. of Investment Promotion, Infrastructure, Housing, & Territorial Development","Magloire NGAMBIA","07-18-2014","01-28-2015"
"1844","Gabon","GB","Min. of Justice & Keeper of the Seals","Seraphin MOUNDOUNGA","07-18-2014","01-28-2015"
"1845","Gabon","GB","Min. of Labor, Employment, & Vocational Training","Simon NTOUTOUME Emane","07-18-2014","01-28-2015"
"1846","Gabon","GB","Min. of Mines, Industry, & Tourism","Regis IMMONGAULT Tatagani","07-18-2014","01-28-2015"
"1847","Gabon","GB","Min. of National Defense","Ernest MPOUHO Epigat","07-18-2014","01-28-2015"
"1848","Gabon","GB","Min. of National Education & Technical & Vocational Education","Leon NZOUBA","07-18-2014","01-28-2015"
"1849","Gabon","GB","Min. of Oil & Hydrocarbons","Etienne NGOUBOU","07-18-2014","01-28-2015"
"1850","Gabon","GB","Min. for Relations With the Institutions & Govt. Spokesperson","Denise MEKAMNE","07-18-2014","01-28-2015"
"1851","Gabon","GB","Min. of Small & Medium-Size Enterprises, Artisans, & Commerce","Gabriel TCHANGO","07-18-2014","01-28-2015"
"1852","Gabon","GB","Min. of Transport","Paulette MENGUE M'Owono","07-18-2014","01-28-2015"
"1853","Gabon","GB","Min. of Water & Forests","","07-18-2014","01-28-2015"
"1854","Gabon","GB","Ambassador to the US","Carlos Victor BOUNGOU","07-18-2014","01-28-2015"
"1855","Gabon","GB","Permanent Representative to the UN, New York","Noel Nelson MESSONE 

","07-18-2014","01-28-2015"
"1856","Gambia, The","GA","Pres.","Yahya JAMMEH","01-15-2015","01-28-2015"
"1857","Gambia, The","GA","Vice Pres.","Isatou NJIE-SAIDY","01-15-2015","01-28-2015"
